timestamp,machine_id,synthetic,latitude_deg,longitude_deg,gnss_fix,gnss_horizontal_accuracy_m,ground_speed_kmh,heading_deg,roll_deg,pitch_deg,yaw_rate_deg_s,engine_rpm,engine_load_pct,coolant_temp_c,oil_pressure_kpa,fuel_rate_l_h,battery_voltage_v,ambient_temp_c,relative_humidity_pct,brake_pressed,pto_engaged,coolant_warning_active,inclination_warning_active
2026-09-11T10:00:55.500Z,COLH-DEMO-01,true,-22.66738640,-47.80450213,3d,1.5,6.000,90.00,4.313,0.571,0.000,1823,63.91,86.49,422.88,18.507,14.23,27.17,58.58,false,true,false,false
2026-09-11T10:00:55.600Z,COLH-DEMO-01,true,-22.66738640,-47.80450050,3d,1.5,6.000,90.00,4.310,0.560,0.000,1823,63.90,86.49,422.88,18.506,14.23,27.17,58.58,false,true,false,false
2026-09-11T10:00:55.700Z,COLH-DEMO-01,true,-22.66738640,-47.80449888,3d,1.5,6.000,90.00,4.308,0.548,0.000,1823,63.88,86.49,422.88,18.505,14.23,27.17,58.58,false,true,false,false
2026-09-11T10:00:55.800Z,COLH-DEMO-01,true,-22.66738640,-47.80449726,3d,1.5,6.000,90.00,4.305,0.536,0.000,1823,63.86,86.49,422.88,18.503,14.23,27.17,58.58,false,true,false,false
2026-09-11T10:00:55.900Z,COLH-DEMO-01,true,-22.66738640,-47.80449564,3d,1.5,6.000,90.00,4.303,0.524,0.000,1823,63.85,86.49,422.87,18.502,14.23,27.17,58.58,false,true,false,false
2026-09-11T10:00:56.000Z,COLH-DEMO-01,true,-22.66738640,-47.80449401,3d,1.5,6.000,90.00,4.300,0.512,0.000,1822,63.83,86.49,422.87,18.501,14.23,27.17,58.58,false,true,false,false
2026-09-11T10:00:56.100Z,COLH-DEMO-01,true,-22.66738640,-47.80449239,3d,1.5,6.000,90.00,4.298,0.500,0.000,1822,63.81,86.49,422.87,18.500,14.23,27.18,58.58,false,true,false,false
2026-09-11T10:00:56.200Z,COLH-DEMO-01,true,-22.66738640,-47.80449077,3d,1.5,6.000,90.00,4.296,0.488,0.000,1822,63.80,86.49,422.86,18.498,14.23,27.18,58.58,false,true,false,false
2026-09-11T10:00:56.300Z,COLH-DEMO-01,true,-22.66738640,-47.80448915,3d,1.5,6.000,90.00,4.294,0.475,0.000,1822,63.78,86.49,422.86,18.497,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:56.400Z,COLH-DEMO-01,true,-22.66738640,-47.80448752,3d,1.5,6.000,90.00,4.005,0.463,0.000,1822,63.76,86.49,422.86,18.496,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:56.500Z,COLH-DEMO-01,true,-22.66738640,-47.80448590,3d,1.5,6.000,90.00,4.290,0.450,0.000,1822,63.74,86.49,422.85,18.494,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:56.600Z,COLH-DEMO-01,true,-22.66738640,-47.80448428,3d,1.5,6.000,90.00,4.288,0.438,0.000,1822,63.73,86.49,422.85,18.493,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:56.700Z,COLH-DEMO-01,true,-22.66738640,-47.80448266,3d,1.5,6.000,90.00,4.286,0.425,0.000,1822,63.71,86.49,422.85,18.492,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:56.800Z,COLH-DEMO-01,true,-22.66738640,-47.80448103,3d,1.5,6.000,90.00,4.285,0.412,0.000,1822,63.69,86.49,422.85,18.490,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:56.900Z,COLH-DEMO-01,true,-22.66738640,-47.80447941,3d,1.5,6.000,90.00,4.283,0.399,0.000,1822,63.68,86.49,422.84,18.489,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:57.000Z,COLH-DEMO-01,true,-22.66738640,-47.80447779,3d,1.5,6.000,90.00,4.282,0.386,0.000,1822,63.66,86.49,422.84,18.488,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:57.100Z,COLH-DEMO-01,true,-22.66738640,-47.80447616,3d,1.5,6.000,90.00,4.280,0.373,0.000,1822,63.64,86.49,422.84,18.486,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:57.200Z,COLH-DEMO-01,true,-22.66738640,-47.80447454,3d,1.5,6.000,90.00,4.279,0.360,0.000,1821,63.62,86.50,422.83,18.485,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:57.300Z,COLH-DEMO-01,true,-22.66738640,-47.80447292,3d,1.5,6.000,90.00,4.278,0.347,0.000,1821,63.61,86.50,422.83,18.484,14.23,27.18,58.59,false,true,false,false
2026-09-11T10:00:57.400Z,COLH-DEMO-01,true,-22.66738640,-47.80447130,3d,1.5,6.000,90.00,4.277,0.334,0.000,1821,63.59,86.50,422.83,18.482,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:57.500Z,COLH-DEMO-01,true,-22.66738640,-47.80446967,3d,1.5,6.000,90.00,4.276,0.320,0.000,1821,63.57,86.50,422.82,18.481,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:57.600Z,COLH-DEMO-01,true,-22.66738640,-47.80446805,3d,1.5,6.000,90.00,4.275,0.307,0.000,1821,63.55,86.50,422.82,18.480,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:57.700Z,COLH-DEMO-01,true,-22.66738640,-47.80446643,3d,1.5,6.000,90.00,4.275,0.294,0.000,1821,63.54,86.50,422.82,18.478,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:57.800Z,COLH-DEMO-01,true,-22.66738640,-47.80446481,3d,1.5,6.000,90.00,4.274,0.280,0.000,1821,63.52,86.50,422.81,18.477,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:57.900Z,COLH-DEMO-01,true,-22.66738640,-47.80446318,3d,1.5,6.000,90.00,4.274,0.267,0.000,1821,63.50,86.50,422.81,18.475,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:58.000Z,COLH-DEMO-01,true,-22.66738640,-47.80446156,3d,1.5,6.000,90.00,4.273,0.253,0.000,1821,63.48,86.50,422.81,18.474,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:58.100Z,COLH-DEMO-01,true,-22.66738640,-47.80445994,3d,1.5,6.000,90.00,4.273,0.239,0.000,1821,63.46,86.50,422.80,18.473,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:58.200Z,COLH-DEMO-01,true,-22.66738640,-47.80445832,3d,1.5,6.000,90.00,4.273,0.226,0.000,1821,63.45,86.50,422.80,18.471,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:58.300Z,COLH-DEMO-01,true,-22.66738640,-47.80445669,3d,1.5,6.000,90.00,4.273,0.212,0.000,1821,63.43,86.50,422.79,18.470,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:58.400Z,COLH-DEMO-01,true,-22.66738640,-47.80445507,3d,1.5,6.000,90.00,4.273,0.198,0.000,1821,63.41,86.50,422.79,18.468,14.23,27.18,58.60,false,true,false,false
2026-09-11T10:00:58.500Z,COLH-DEMO-01,true,-22.66738640,-47.80445345,3d,1.5,6.000,90.00,4.273,0.184,0.000,1821,63.39,86.50,422.79,18.467,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:58.600Z,COLH-DEMO-01,true,-22.66738640,-47.80445183,3d,1.5,6.000,90.00,4.274,0.170,0.000,1821,63.38,86.50,422.78,18.465,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:58.700Z,COLH-DEMO-01,true,-22.66738640,-47.80445020,3d,1.5,6.000,90.00,4.274,0.157,0.000,1821,63.36,86.50,422.78,18.464,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:58.800Z,COLH-DEMO-01,true,-22.66738640,-47.80444858,3d,1.5,6.000,90.00,4.274,0.143,0.000,1821,63.34,86.50,422.78,18.462,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:58.900Z,COLH-DEMO-01,true,-22.66738640,-47.80444696,3d,1.5,6.000,90.00,4.275,0.129,0.000,1820,63.32,86.50,422.77,18.461,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:59.000Z,COLH-DEMO-01,true,-22.66738640,-47.80444534,3d,1.5,6.000,90.00,4.276,0.115,0.000,1820,63.30,86.50,422.77,18.460,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:59.100Z,COLH-DEMO-01,true,-22.66738640,-47.80444371,3d,1.5,6.000,90.00,4.277,0.101,0.000,1820,63.29,86.50,422.76,18.458,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:59.200Z,COLH-DEMO-01,true,-22.66738640,-47.80444209,3d,1.5,6.000,90.00,4.278,0.087,0.000,1820,63.27,86.50,422.76,18.457,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:59.300Z,COLH-DEMO-01,true,-22.66738640,-47.80444047,3d,1.5,6.000,90.00,4.279,0.073,0.000,1820,63.25,86.50,422.76,18.455,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:59.400Z,COLH-DEMO-01,true,-22.66738640,-47.80443885,3d,1.5,6.000,90.00,4.280,0.059,0.000,1820,63.23,86.50,422.75,18.454,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:59.500Z,COLH-DEMO-01,true,-22.66738640,-47.80443722,3d,1.5,6.000,90.00,4.281,0.044,0.000,1820,63.21,86.50,422.75,18.452,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:59.600Z,COLH-DEMO-01,true,-22.66738640,-47.80443560,3d,1.5,6.000,90.00,4.282,0.030,0.000,1820,63.20,86.50,422.74,18.450,14.23,27.18,58.61,false,true,false,false
2026-09-11T10:00:59.700Z,COLH-DEMO-01,true,-22.66738640,-47.80443398,3d,1.5,6.000,90.00,4.284,0.016,0.000,1820,63.18,86.50,422.74,18.449,14.23,27.18,58.62,false,true,false,false
2026-09-11T10:00:59.800Z,COLH-DEMO-01,true,-22.66738640,-47.80443236,3d,1.5,6.000,90.00,4.285,0.002,0.000,1820,63.16,86.50,422.74,18.447,14.23,27.18,58.62,false,true,false,false
2026-09-11T10:00:59.900Z,COLH-DEMO-01,true,-22.66738640,-47.80443073,3d,1.5,6.000,90.00,4.287,-0.012,0.000,1820,63.14,86.50,422.73,18.446,14.23,27.19,58.62,false,true,false,false
2026-09-11T10:01:00.000Z,COLH-DEMO-01,true,-22.66738640,-47.80442911,3d,1.5,6.000,90.00,4.289,-0.026,0.000,1820,63.12,86.50,422.73,18.444,14.23,27.19,58.62,false,true,false,false
2026-09-11T10:01:00.100Z,COLH-DEMO-01,true,-22.66738640,-47.80442749,3d,1.5,6.000,90.00,4.291,-0.040,0.000,1820,63.10,86.50,422.72,18.443,14.23,27.19,58.62,false,true,false,false
2026-09-11T10:01:00.200Z,COLH-DEMO-01,true,-22.66738640,-47.80442587,3d,1.5,6.000,90.00,4.293,-0.054,0.000,1820,63.09,86.50,422.72,18.441,14.23,27.19,58.62,false,true,false,false
2026-09-11T10:01:00.300Z,COLH-DEMO-01,true,-22.66738640,-47.80442424,3d,1.5,6.000,90.00,4.295,-0.068,0.000,1820,63.07,86.50,422.72,18.440,14.23,27.19,58.62,false,true,false,false
2026-09-11T10:01:00.400Z,COLH-DEMO-01,true,-22.66738640,-47.80442262,3d,1.5,6.000,90.00,4.297,-0.082,0.000,1820,63.05,86.50,422.71,18.438,14.23,27.19,58.62,false,true,false,false
2026-09-11T10:01:00.500Z,COLH-DEMO-01,true,-22.66738640,-47.80442100,3d,1.5,6.000,90.00,4.299,-0.096,0.000,1820,63.03,86.50,422.71,18.436,14.23,27.19,58.62,false,true,false,false
2026-09-11T10:01:00.600Z,COLH-DEMO-01,true,-22.66738640,-47.80441938,3d,1.5,6.000,90.00,4.301,-0.110,0.000,1820,63.01,86.50,422.70,18.435,14.23,27.19,58.62,false,true,false,false
2026-09-11T10:01:00.700Z,COLH-DEMO-01,true,-22.66738640,-47.80441775,3d,1.5,6.000,90.00,4.304,-0.124,0.000,1820,62.99,86.50,422.70,18.433,14.23,27.19,58.62,false,true,false,false
2026-09-11T10:01:00.800Z,COLH-DEMO-01,true,-22.66738640,-47.80441613,3d,1.5,6.000,90.00,4.306,-0.138,0.000,1820,62.98,86.50,422.69,18.432,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:00.900Z,COLH-DEMO-01,true,-22.66738640,-47.80441451,3d,1.5,6.000,90.00,4.309,-0.152,0.000,1820,62.96,86.50,422.69,18.430,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.000Z,COLH-DEMO-01,true,-22.66738640,-47.80441288,3d,1.5,6.000,90.00,4.312,-0.166,0.000,1820,62.94,86.50,422.68,18.429,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.100Z,COLH-DEMO-01,true,-22.66738640,-47.80441126,3d,1.5,6.000,90.00,4.315,-0.180,0.000,1820,62.92,86.50,422.68,18.427,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.200Z,COLH-DEMO-01,true,-22.66738640,-47.80440964,3d,1.5,6.000,90.00,4.317,-0.194,0.000,1820,62.90,86.50,422.68,18.425,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.300Z,COLH-DEMO-01,true,-22.66738640,-47.80440802,3d,1.5,6.000,90.00,4.321,-0.208,0.000,1820,62.88,86.50,422.67,18.424,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.400Z,COLH-DEMO-01,true,-22.66738640,-47.80440639,3d,1.5,6.000,90.00,4.324,-0.221,0.000,1820,62.86,86.50,422.67,18.422,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.500Z,COLH-DEMO-01,true,-22.66738640,-47.80440477,3d,1.5,6.000,90.00,4.327,-0.235,0.000,1820,62.85,86.50,422.66,18.420,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.600Z,COLH-DEMO-01,true,-22.66738640,-47.80440315,3d,1.5,6.000,90.00,4.330,-0.249,0.000,1820,62.83,86.50,422.66,18.419,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.700Z,COLH-DEMO-01,true,-22.66738640,-47.80440153,3d,1.5,6.000,90.00,4.333,-0.262,0.000,1820,62.81,86.50,422.65,18.417,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.800Z,COLH-DEMO-01,true,-22.66738640,-47.80439990,3d,1.5,6.000,90.00,4.337,-0.276,0.000,1820,62.79,86.50,422.65,18.415,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:01.900Z,COLH-DEMO-01,true,-22.66738640,-47.80439828,3d,1.5,6.000,90.00,4.340,-0.289,0.000,1820,62.77,86.50,422.64,18.414,14.23,27.19,58.63,false,true,false,false
2026-09-11T10:01:02.000Z,COLH-DEMO-01,true,-22.66738640,-47.80439666,3d,1.5,6.000,90.00,4.344,-0.303,0.000,1820,62.75,86.50,422.64,18.412,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:02.100Z,COLH-DEMO-01,true,-22.66738640,-47.80439504,3d,1.5,6.000,90.00,4.348,-0.316,0.000,1820,62.73,86.50,422.63,18.410,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:02.200Z,COLH-DEMO-01,true,-22.66738640,-47.80439341,3d,1.5,6.000,90.00,4.352,-0.330,0.000,1820,62.71,86.50,422.63,18.409,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:02.300Z,COLH-DEMO-01,true,-22.66738640,-47.80439179,3d,1.5,6.000,90.00,4.355,-0.343,0.000,1820,62.70,86.50,422.62,18.407,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:02.400Z,COLH-DEMO-01,true,-22.66738640,-47.80439017,3d,1.5,6.000,90.00,4.359,-0.356,0.000,1820,62.68,86.50,422.62,18.405,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:02.500Z,COLH-DEMO-01,true,-22.66738640,-47.80438855,3d,1.5,6.000,90.00,4.363,-0.369,0.000,1820,62.66,86.50,422.61,18.404,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:02.600Z,COLH-DEMO-01,true,-22.66738640,-47.80438692,3d,1.5,6.000,90.00,4.367,-0.382,0.000,1820,62.64,86.50,422.61,18.402,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:02.700Z,COLH-DEMO-01,true,-22.66738640,-47.80438530,3d,1.5,6.000,90.00,4.372,-0.395,0.000,1820,62.62,86.50,422.60,18.400,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:02.800Z,COLH-DEMO-01,true,-22.66738640,-47.80438368,3d,1.5,6.000,90.00,4.376,-0.408,0.000,1820,62.60,86.50,422.60,18.398,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:02.900Z,COLH-DEMO-01,true,-22.66738640,-47.80438206,3d,1.5,6.000,90.00,4.380,-0.421,0.000,1820,62.58,86.50,422.59,18.397,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:03.000Z,COLH-DEMO-01,true,-22.66738640,-47.80438043,3d,1.5,6.000,90.00,4.384,-0.434,0.000,1820,62.56,86.50,422.59,18.395,14.23,27.19,58.64,false,true,false,false
2026-09-11T10:01:03.100Z,COLH-DEMO-01,true,-22.66738640,-47.80437881,3d,1.5,6.000,90.00,4.389,-0.446,0.000,1820,62.55,86.50,422.58,18.393,14.23,27.19,58.65,false,true,false,false
2026-09-11T10:01:03.200Z,COLH-DEMO-01,true,-22.66738640,-47.80437719,3d,1.5,6.000,90.00,4.393,-0.459,0.000,1820,62.53,86.50,422.58,18.391,14.23,27.19,58.65,false,true,false,false
2026-09-11T10:01:03.300Z,COLH-DEMO-01,true,-22.66738640,-47.80437557,3d,1.5,6.000,90.00,4.398,-0.471,0.000,1820,62.51,86.50,422.57,18.390,14.23,27.19,58.65,false,true,false,false
2026-09-11T10:01:03.400Z,COLH-DEMO-01,true,-22.66738640,-47.80437394,3d,1.5,6.000,90.00,4.403,-0.484,0.000,1820,62.49,86.50,422.57,18.388,14.23,27.19,58.65,false,true,false,false
2026-09-11T10:01:03.500Z,COLH-DEMO-01,true,-22.66738640,-47.80437232,3d,1.5,6.000,90.00,4.407,-0.496,0.000,1820,62.47,86.50,422.56,18.386,14.23,27.19,58.65,false,true,false,false
2026-09-11T10:01:03.600Z,COLH-DEMO-01,true,-22.66738640,-47.80437070,3d,1.5,6.000,90.00,4.412,-0.508,0.000,1820,62.45,86.50,422.56,18.384,14.23,27.19,58.65,false,true,false,false
2026-09-11T10:01:03.700Z,COLH-DEMO-01,true,-22.66738640,-47.80436908,3d,1.5,6.000,90.00,4.417,-0.520,0.000,1821,62.43,86.50,422.55,18.383,14.23,27.20,58.65,false,true,false,false
2026-09-11T10:01:03.800Z,COLH-DEMO-01,true,-22.66738640,-47.80436745,3d,1.5,6.000,90.00,4.422,-0.532,0.000,1821,62.41,86.50,422.55,18.381,14.23,27.20,58.65,false,true,false,false
2026-09-11T10:01:03.900Z,COLH-DEMO-01,true,-22.66738640,-47.80436583,3d,1.5,6.000,90.00,4.427,-0.544,0.000,1821,62.39,86.50,422.54,18.379,14.23,27.20,58.65,false,true,false,false
2026-09-11T10:01:04.000Z,COLH-DEMO-01,true,-22.66738640,-47.80436421,3d,1.5,6.000,90.00,4.432,-0.556,0.000,1821,62.38,86.50,422.54,18.377,14.23,27.20,58.65,false,true,false,false
2026-09-11T10:01:04.100Z,COLH-DEMO-01,true,-22.66738640,-47.80436259,3d,1.5,6.000,90.00,4.437,-0.567,0.000,1821,62.36,86.50,422.53,18.376,14.23,27.20,58.65,false,true,false,false
2026-09-11T10:01:04.200Z,COLH-DEMO-01,true,-22.66738640,-47.80436096,3d,1.5,6.000,90.00,4.442,-0.579,0.000,1821,62.34,86.50,422.53,18.374,14.23,27.20,58.65,false,true,false,false
2026-09-11T10:01:04.300Z,COLH-DEMO-01,true,-22.66738640,-47.80435934,3d,1.5,6.000,90.00,4.447,-0.590,0.000,1821,62.32,86.50,422.52,18.372,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:04.400Z,COLH-DEMO-01,true,-22.66738640,-47.80435772,3d,1.5,6.000,90.00,4.452,-0.602,0.000,1821,62.30,86.50,422.52,18.370,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:04.500Z,COLH-DEMO-01,true,-22.66738640,-47.80435610,3d,1.5,6.000,90.00,4.457,-0.613,0.000,1821,62.28,86.50,422.51,18.368,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:04.600Z,COLH-DEMO-01,true,-22.66738640,-47.80435447,3d,1.5,6.000,90.00,4.462,-0.624,0.000,1821,62.26,86.50,422.51,18.366,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:04.700Z,COLH-DEMO-01,true,-22.66738640,-47.80435285,3d,1.5,6.000,90.00,4.468,-0.635,0.000,1821,62.24,86.50,422.50,18.365,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:04.800Z,COLH-DEMO-01,true,-22.66738640,-47.80435123,3d,1.5,6.000,90.00,4.473,-0.646,0.000,1821,62.22,86.50,422.49,18.363,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:04.900Z,COLH-DEMO-01,true,-22.66738640,-47.80434961,3d,1.5,6.000,90.00,4.764,-0.656,0.000,1821,62.20,86.50,422.49,18.361,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:05.000Z,COLH-DEMO-01,true,-22.66738640,-47.80434798,3d,1.5,6.000,90.00,4.484,-0.667,0.000,1821,62.19,86.50,422.48,18.359,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:05.100Z,COLH-DEMO-01,true,-22.66738640,-47.80434636,3d,1.5,6.000,90.00,4.489,-0.677,0.000,1821,62.17,86.50,422.48,18.357,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:05.200Z,COLH-DEMO-01,true,-22.66738640,-47.80434474,3d,1.5,6.000,90.00,4.495,-0.688,0.000,1821,62.15,86.50,422.47,18.355,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:05.300Z,COLH-DEMO-01,true,-22.66738640,-47.80434311,3d,1.5,6.000,90.00,4.500,-0.698,0.000,1821,62.13,86.50,422.47,18.354,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:05.400Z,COLH-DEMO-01,true,-22.66738640,-47.80434149,3d,1.5,6.000,90.00,4.506,-0.708,0.000,1822,62.11,86.50,422.46,18.352,14.23,27.20,58.66,false,true,false,false
2026-09-11T10:01:05.500Z,COLH-DEMO-01,true,-22.66738640,-47.80433987,3d,1.5,6.000,90.00,4.511,-0.718,0.000,1822,62.09,86.50,422.45,18.350,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:05.600Z,COLH-DEMO-01,true,-22.66738640,-47.80433825,3d,1.5,6.000,90.00,4.517,-0.727,0.000,1822,62.07,86.50,422.45,18.348,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:05.700Z,COLH-DEMO-01,true,-22.66738640,-47.80433662,3d,1.5,6.000,90.00,4.522,-0.737,0.000,1822,62.05,86.50,422.44,18.346,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:05.800Z,COLH-DEMO-01,true,-22.66738640,-47.80433500,3d,1.5,6.000,90.00,4.528,-0.747,0.000,1822,62.03,86.50,422.44,18.344,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:05.900Z,COLH-DEMO-01,true,-22.66738640,-47.80433338,3d,1.5,6.000,90.00,4.533,-0.756,0.000,1822,62.01,86.50,422.43,18.342,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:06.000Z,COLH-DEMO-01,true,-22.66738640,-47.80433176,3d,1.5,6.000,90.00,4.825,-0.765,0.000,1822,61.99,86.50,422.43,18.340,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:06.100Z,COLH-DEMO-01,true,-22.66738640,-47.80433013,3d,1.5,6.000,90.00,4.545,-0.774,0.000,1822,61.98,86.50,422.42,18.338,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:06.200Z,COLH-DEMO-01,true,-22.66738640,-47.80432851,3d,1.5,6.000,90.00,4.550,-0.783,0.000,1822,61.96,86.50,422.41,18.337,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:06.300Z,COLH-DEMO-01,true,-22.66738640,-47.80432689,3d,1.5,6.000,90.00,4.556,-0.791,0.000,1822,61.94,86.50,422.41,18.335,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:06.400Z,COLH-DEMO-01,true,-22.66738640,-47.80432527,3d,1.5,6.000,90.00,4.562,-0.800,0.000,1822,61.92,86.50,422.40,18.333,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:06.500Z,COLH-DEMO-01,true,-22.66738640,-47.80432364,3d,1.5,6.000,90.00,4.567,-0.808,0.000,1822,61.90,86.50,422.40,18.331,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:06.600Z,COLH-DEMO-01,true,-22.66738640,-47.80432202,3d,1.5,6.000,90.00,4.573,-0.817,0.000,1822,61.88,86.50,422.39,18.329,14.23,27.20,58.67,false,true,false,false
2026-09-11T10:01:06.700Z,COLH-DEMO-01,true,-22.66738640,-47.80432040,3d,1.5,6.000,90.00,4.579,-0.825,0.000,1823,61.86,86.50,422.38,18.327,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:06.800Z,COLH-DEMO-01,true,-22.66738640,-47.80431878,3d,1.5,6.000,90.00,4.584,-0.833,0.000,1823,61.84,86.50,422.38,18.325,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:06.900Z,COLH-DEMO-01,true,-22.66738640,-47.80431715,3d,1.5,6.000,90.00,4.590,-0.840,0.000,1823,61.82,86.50,422.37,18.323,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:07.000Z,COLH-DEMO-01,true,-22.66738640,-47.80431553,3d,1.5,6.000,90.00,4.882,-0.848,0.000,1823,61.80,86.50,422.37,18.321,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:07.100Z,COLH-DEMO-01,true,-22.66738640,-47.80431391,3d,1.5,6.000,90.00,4.601,-0.855,0.000,1823,61.79,86.50,422.36,18.319,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:07.200Z,COLH-DEMO-01,true,-22.66738640,-47.80431229,3d,1.5,6.000,90.00,4.607,-0.862,0.000,1823,61.77,86.50,422.35,18.317,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:07.300Z,COLH-DEMO-01,true,-22.66738640,-47.80431066,3d,1.5,6.000,90.00,4.612,-0.869,0.000,1823,61.75,86.50,422.35,18.315,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:07.400Z,COLH-DEMO-01,true,-22.66738640,-47.80430904,3d,1.5,6.000,90.00,4.618,-0.876,0.000,1823,61.73,86.50,422.34,18.313,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:07.500Z,COLH-DEMO-01,true,-22.66738640,-47.80430742,3d,1.5,6.000,90.00,4.624,-0.883,0.000,1823,61.71,86.50,422.33,18.311,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:07.600Z,COLH-DEMO-01,true,-22.66738640,-47.80430580,3d,1.5,6.000,90.00,4.629,-0.890,0.000,1823,61.69,86.50,422.33,18.309,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:07.700Z,COLH-DEMO-01,true,-22.66738640,-47.80430417,3d,1.5,6.000,90.00,4.635,-0.896,0.000,1824,61.67,86.50,422.32,18.307,14.23,27.20,58.68,false,true,false,false
2026-09-11T10:01:07.800Z,COLH-DEMO-01,true,-22.66738640,-47.80430255,3d,1.5,6.000,90.00,4.926,-0.902,0.000,1824,61.65,86.50,422.32,18.305,14.23,27.21,58.68,false,true,false,false
